SeqId,InstNo,FromStatus,ToStatus,Discussion,Dtype,SRL,Intervention,Video,Week
5701667,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,1
5701661,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Course Orientation > DALMOOC Course Basics",1
5701662,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Course Orientation > Assessment in DALMOOC ,Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC",1
5701663,0,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.GoalSetting",None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
1835011,0,F_NoOne,F_NoOne,NoDiscussion,None,SRL.Planning.TaskAnalysis,None,None,None
1835010,0,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Reflection,SRL.EvaluationReflection.Reflection,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Reflection,SRL.EvaluationReflection.Reflection","Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.StatusWall.Main",None,None
1835010,1,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.EvaluationReflection.Reflection,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Reflection,SRL.EvaluationReflection.Evaluation",None,None,None
1835013,0,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation","Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.Suggestions.People","Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
1835013,1,F_NoOne,F_NoOne,NoDiscussion,None,None,Interventions.StatusWall.Main,"Week 2: Starting With Data > Starting With Data,Course Orientation > DALMOOC Course Basics,Course Orientation > Assessment in DALMOOC ","1,2"
1835013,2,F_NoOne,F_NoOne,First Glance at Tableau DALMOOC Competency 2.2 - Basic visual analysis using Tableau.,Blog,None,None,"Week 3: Basics of Social Network Analysis > Bonus Videos: Voices From the Field,Week 2: Starting With Data > Starting With Data,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi","3,2,4"
1835013,3,F_NoOne,F_NoOne,Is unitization the same as a z-score?,RelTwitterPost,None,None,"Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning,Week 5: Prediction Modeling > Regressors and Classifiers current section","5,4"
1835013,4,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 5: Prediction Modeling > Classification,Week 5: Prediction Modeling > Regressors and Classifiers current section",5
1835012,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
1835012,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Course Orientation > DALMOOC Course Basics","1,2"
1835015,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
1835015,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Video: Tony Hirst Hangout Archive,Week 2: Starting With Data > Video: Week 2 Hangout Archive,Week 2: Starting With Data > Video: Jason Schumacher Hangout Archive",2
1835014,0,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.GoalSetting,SRL.Planning.GoalSetting,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Reflection,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.Planning.GoalSetting,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis","Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main","Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
1835014,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive",2
1835014,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive,2
4784161,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
4784161,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,1
4784161,4,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 2: Starting With Data > Starting With Data,2
4784160,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
4784163,0,F_NoOne,SF_GoalBystander,"DALMOOC - Catching up! I have joined a new MOOC, but this is not the best start for me. When I heard about the course a week ago it had already started. And I did not get around to work seriously with it until this week end. But here I am, a student of <<Data, Analytics, and Learning>> offered by UT Arlington. The catch up has started! The course invites the participants to interact on many platforms inside and outside of EdX, and to be fairly independent of a syllabus and instead base themselves on social/peer learning. That is very exciting, but another reason why catching up does not make all that much sense in this course. All the more reason to get through the introductory lectures and assessments fast, to get to where everyone else is. I guess that is where the social learning takes place. Actually the first competency was a bit of a challenge for me. I am supposed to identify tools online that are commonly used in Learning Analytics. This field is so new to me that I am not even quite sure of what it is yet. Of course I see analytical tools in use all around me. For example, earlier today I logged my workout from this morning in an online Crossfit log service. Besides me using it for my own purposes this data is being <<mined>> for insights that the company uses to write blog posts about the best work out practices. As a teacher I have also seen how performance data from my students can be a good corrective that helps me help them in their learning. But that can hardly be regarded <<big data>>, and my use of those data is all but automated. In my searching for analytical tools online, i came accross one that looked promising to me: Scrapy is a tool for extracting data from websites. I guess we could call it datamining? I also found NodeXL : a free, open-source template for MicrosoftExcel, that helps to build and explore network graphs. However, the natural focus for me now, would be on the tool that we will use for the first couple of weeks in this mooc: Tableau . And by doing that experience more of the whats and hows of Learning Analytics.",Blog,SRL.Planning.TaskAnalysis,"Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.StatusWall.Main","Week 2: Starting With Data > Starting With Data,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC","1,2"
4784163,1,SF_GoalBystander,F_GoalBystander,NoDiscussion,None,None,None,"Week 2: Starting With Data > Video: Jason Schumacher Hangout Archive,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive,Week 2: Starting With Data > Video: Week 2 Hangout Archive,Week 2: Starting With Data > Starting With Data",2
4784162,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts",1
4784162,1,F_NoOne,F_NoOne,NoDiscussion,None,None,"Interventions.StatusWall.Main,Interventions.StatusWall.Main",None,None
2523141,0,F_NoOne,F_NoOne,NoDiscussion,None,None,"Interventions.StatusWall.Main,Interventions.StatusWall.Main",None,None
2523141,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,1
2523142,0,F_NoOne,F_NoOne,NoDiscussion,None,SRL.Planning.TaskAnalysis,None,Course Orientation > Orientation Hangouts,1
5439529,0,F_NoOne,SF_GoalParticipant,NoDiscussion,None,SRL.Planning.TaskAnalysis,None,"Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Course Orientation > Assessment in DALMOOC ,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC",1
5439529,1,SF_GoalParticipant,SF_GoalSetter,NoDiscussion,None,None,None,"Week 2: Starting With Data > Video: Jason Schumacher Hangout Archive,Week 2: Starting With Data > Starting With Data,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive",2
5439529,2,SF_GoalSetter,F_GoalSetter,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Bonus Videos: Voices From the Field,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 3: Basics of Social Network Analysis > Video: Shane Dawson Hangout Archive,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning","3,4"
5439529,3,F_GoalSetter,F_GoalSetter,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 3: Basics of Social Network Analysis > Video: Week 3 Hangout Archive,Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning,Week 4: Sensemaking of Social Network Analysis for Learning > Video: Results of Analytics of the Data Collected in the First Three Weeks of DALMOOC Hangout Archive,Week 4: Sensemaking of Social Network Analysis for Learning > Video: Week 4 Hangout Archive,Week 5: Prediction Modeling > Regressors and Classifiers current section","3,5,4"
5439528,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Course Orientation > DALMOOC Course Basics,1
5439528,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Week 2: Starting With Data > Video: Tony Hirst Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC","1,3,2"
5439521,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Course Orientation > DALMOOC Course Basics,1
5439521,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
5439521,3,F_NoOne,F_NoOne,NoDiscussion,None,SRL.Planning.TaskAnalysis,None,None,None
5439521,5,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 2: Starting With Data > Starting With Data,2
